tweet_text,cyberbullying_type
Stuart Commisoner @Troy_A_McDonald had someone threaten to #Dox him over a council vote he took. HB1 makes #Doxing… https://t.co/X9rgNpSzpi,1
"@CaptSockPuppet omg jax used terminology to talk to someone :0
and, news flash, when calling you a child he for sur… https://t.co/H34biMsRB6",1
...#cyberstalking and targeted harassment of victims as well as investigators? Not ro mention use of same to QOVer-… https://t.co/bzRIGNdq2f,1
Cyberstalking targets have been left defenseless during Covid-19 pandemic as the perpetrators roam free as non-esse… https://t.co/AWeHCduerb,1
@Quack_4321 @AyakaAmano @polkadotkaren @StronzoPUCCi @KayliMills @amtraxVA It happens all of the time with celebrit… https://t.co/cPCeWUQJ2S,1
"Oh, looking at a certain individuals twitter time line they are still cyberstalking / gangstalking circumventing a… https://t.co/44Qqbrlsk2",1
“People who say they don't care about privacy because they have nothing to hide would change their minds instantly… https://t.co/iAZgZMzhzg,1
"Kelly, Bizzy Bone, Terry and Laney are going to learn a very hard lesson when it comes to being in someone's social… https://t.co/sqK04FDePj",1
"Calling the attorney in just a few hours and putting an end to the cyberstalking, fraud and extortion.",1
"Safety tips to stay away from #cyberstalker 

#safetytips #socialmediasafety #cyberstalking https://t.co/LbCOCnwvTN",1
@politicalHEDGE Same prosecutor who GLEEFULLY pronounced lifetime sentence for Matusiewicz family (Amy Gonzalez) wh… https://t.co/RSkJPCOnFW,1
"#Cyberbullying Themed PSA by Michael Nuccitelli, Psy.D. #iPredator NYC – Educational #Cyberpsychology… https://t.co/8zw3gK59ab",1
"#Cyberbullying Themed PSA by Michael Nuccitelli, Psy.D. #iPredator NYC – Educational #Cyberpsychology… https://t.co/q7yQwQezvV",1
"@WalshFreedom We are so over this! 
@seanhannity you have been reduced to basically passing on porn. How low have y… https://t.co/YPV0WuZqKA",1
Beth Morgan’s debut novel “A Touch of Jen” returns cyberstalking to the realm of the flesh. https://t.co/7CfQ3uFvoZ,1
@Egi_nupe_ @Hidalgodelaluz @InibeheEffiong Defamation is a civil matter no doubt but it also has a criminal aspect… https://t.co/qRmNTi4nw8,1
@BSdumbjokes @sparklecunt_ @Kimbirdy I've thrown caution to the wind and just follow every single Twitter account t… https://t.co/QmuEH8y0tJ,1
"@Quack_4321 @AyakaAmano @polkadotkaren @StronzoPUCCi @KayliMills @amtraxVA Yeah, it can and it does. Have you never… https://t.co/myfOvRSFWE",1
@Egi_nupe_ @DanOvie_dor @opeyemifolarin1 @InibeheEffiong @APOSTLESULEMAN Lol. My bad petitioned. The essence of tha… https://t.co/liLEutctoq,1
"@Egi_nupe_ @DanOvie_dor @opeyemifolarin1 @InibeheEffiong @APOSTLESULEMAN This is the cybercrime act, that’s the sec… https://t.co/GTDEZUFGV5",1
@jbolaifa @DanOvie_dor @opeyemifolarin1 @InibeheEffiong @APOSTLESULEMAN Enough to prove cyberstalking if not defama… https://t.co/mnrBS5tdns,1
Might attempt to post collection pics at some point soon! I'm still nervous to due to incidents with cyberstalking… https://t.co/d65kT2Vu00,1
@Hidalgodelaluz @InibeheEffiong Defamation and cyberstalking aren't civil matters.,1
Have no time on my life for guys from my past who think I cyberstalking them on here… have not look at your stuff u… https://t.co/O7QTPtt93Q,1
Have no time on my life for guys from my past who think I cyberstalking them on here… have not look at your stuff u… https://t.co/O7QTPtt93Q,1
Beth Morgan’s debut novel “A Touch of Jen” returns cyberstalking to the realm of the flesh. https://t.co/xx3UT8xv92,1
"Going around cyberstalking me slandering me calling me a ""pedophile mobster"".",1
"Cyberstalking: How to prevent cyberstalking, report cyberstalkers to FBI  https://t.co/Bb7LJlO3ku via @abc7chicago… https://t.co/MqHJ76H7dB",1
@SKlNOMYTEETH if  he  keeps  trying  to  follow  you  or  find  you  on  accounts  i  think  if  u  gather  enough… https://t.co/ZMOvTvlPjN,1
How not to respond to criticism https://t.co/IG0wlLrmNz,1
isnt cyberstalking like a whole ass crime too.. boy betta pay UP ARGH,1
San Diego Naval Seaman Charged With Cyberstalking Woman - https://t.co/ii88rqmNSf https://t.co/Cwv18jdhNf… https://t.co/TZlvKWQT0A,1
@lanneabrooks Cyberstalking and cyber TORTURE are two completely different things. Wonder how many years these peop… https://t.co/uEUrmHh7f7,1
"Yep! Dana, Paula, Marylin, Kelly, etc. are all going to jail for conspiracy to defraud and extort me, along with cyberstalking, etc.",1
"@sludglordsunday I can't leave the suburbs! to busy ""Cyberstalking"" my co workers!",1
"Holy cow. This is awful. Why aren't the FBI involved for ransomware, cyberstalking, etc? https://t.co/sp8N3P6VqZ",1
"I do know who needs to hear this, but there's always another disinfo campaign spun by cyberstalking ""internet spies… https://t.co/Ts5SGIe9Vd",1
"I guess Dana, Paula, Jacklyn, Kelly, Terry and Laney, etc. shouldn’t go around trying to force people to be rappers… https://t.co/G7SWcIVzYo",1
"@zerohedge Are they going to pay people to terrorize the missing 12.5 million buyers?
https://t.co/abr9ybpu83",1
Tom and Sue faildoxed me at Neal Rauhauser's favorite blog.  Perhaps Joey Camp will show his favorite cyberstalking… https://t.co/ZDKWhWTvu8,1
T-MOBILE THEY SAID IT'S ON THEIR END NOT ON T-MOBILE IT'S GOOGLE IT'S GOOGLE IT'S ALWAYS GOOGLE IS A CRIMINAL ENTER… https://t.co/hrurABcRV6,1
alright the person who was the main target of his cyberstalking and slander websites has battled back on Google by… https://t.co/FEQe2V1l6B,1
"over a petition written against him by Apostle Johnson Suleman on alleged criminal defamation and cyberstalking.

M… https://t.co/2fw23nPFw1",1
"And yes, Tina and Ryan are going to jail with Terry and Laney and Diddy and Bizzy Bone and Kelly and Dana, Paula fo… https://t.co/HrkzKK0Qs9",1
"@jameslsutter Extensive cyberstalking, tbh. If I still can't figure it out between social media, bio, website, etc.… https://t.co/rkCnQLUqJW",1
"@queersettler @DeedsWylie @AnnamiePaul @MikeSchreiner @CanadianGreens @NetworkCanada Chad, Given your malicious cyb… https://t.co/x16RlemLCw",1
"Attention Bitch Boy M2S you where off my radar as I had you blocked I saw a screen shot of you talking shit...
I sa… https://t.co/sTcvwoLOjF",1
Why does @emptywheel follow cyberstalking hoaxer Neal Rauhauser @AmericanHacker on Twitter? I would love to see her… https://t.co/C00qynrwT9,1
"This thread is so important.

SB: Since 2020, a BM has been cyberstalking me on my business email and social media.… https://t.co/U3XMsCoCI9",1
I GET MORE AND MORE THE CORRUPTION THE TRICKS THE INVASION OF PRIVACY THE CYBERSTALKING THE PERSECUTION A WORD OF Y… https://t.co/SSU2jT6wTP,1
"#7)DEFAMATION OF CHARACTER,HARASSMENT,CYBERSTALKING,+. Myredbook .com,GOP, George-wherbert(TERRORIST, GOP,myredbook… https://t.co/09GWGjnPia",1
"@gal_suburban @Jason_Garcia @martinecomas In Apr 2019, Greenberg was being investigated for corruption, contracts f… https://t.co/DHH90hS9qG",1
I should make fake accounts based off of the most recent fake acct of the people who enjoy cyberstalking me and fol… https://t.co/0g6xtY2dL7,1
"@JDHutchinson3 @KellyLMagic1 @woacbofficial @NatetheLawyer Since this happened in public, it wasn't hard to gather… https://t.co/h94meZr974",1
"@JDHutchinson3 @KellyLMagic1 @woacbofficial @NatetheLawyer And you are right, both KJ &amp; Steve are controversial, di… https://t.co/AIKX4Yj3vO",1
"@JDHutchinson3 @KellyLMagic1 @woacbofficial @NatetheLawyer Bc no matter what/who, no one shld be harassed -integrit… https://t.co/6Rfp9sl0lj",1
"Cyberstalking is a specific federal crime. Too many minimize the trauma of cyberstalking.

@dr_cmm @LaurieWalters19… https://t.co/fqlv2Bu8fs",1
"vent //

eugh i need to stop cyberstalking her she ruined my life and now i feel sick just bc she mentioned des",1
"Charges against Criscione were dropped March 11 before the constitutionality of Ohio's ""emotional distress"" cyberst… https://t.co/XBsksNoKZA",1
"@indigenoussista Actually dinger, this is actual cyberstalking. You trying to dox someone. Hope you know what you'r… https://t.co/8DmroFNSwl",1
@TheRadioDemonTM 🌸 Here's a lovely little tip line that you can report him too. If you are over the age of 18 what… https://t.co/QB24QkCk4T,1
"Man Charged With Cyberstalking Woman, Soliciting a Killer https://t.co/XCnxHu4Dds",1
@Garrett_Archer Wasn’t he hacked so he had to delay his cyberstalking symposium,1
#StopInhumanityStopCybercrimes #cyberstalking @JustinWelby Attitude 104: Radio and TV are one-way communication dev… https://t.co/MSQIw5t8sM,1
"Naval Seaman Charged with Cyberstalking a Civilian Woman

“The indictment alleges a disturbing campaign of revenge,… https://t.co/hFalquEIPp",1
"So as you already know, I've been dealing with a racist pestilence for the past year and a half.  And if this racis… https://t.co/CvINhjQZpm",1
Aussie Rapper Shares Cyber-Stalking Ordeal https://t.co/j96CGXzBmw,1
"Hey bitch boy, stop circumventing blocks and taking screenshots to cyberstalk.
You and Jason are both doing EXACTLY… https://t.co/dVZ9Z4XBeL",1
"A Stalking Injunction is for protection against stalking/cyberstalking and can be obtained against anyone, regardle… https://t.co/6DOUOW7zwV",1
Time to start planning for the DC fall virtual panel series! Panel #1 features prominent scholars on 9/15 2-3pm EST… https://t.co/YxsT9QOvIo,1
"Cyber-Stalking Ordeal 

https://t.co/OipTKTw6vK

#cyberstalking #cybercrime",1
"Next in our #umbrellaofsexualassault series: stalking.

#Stalking can occur both in person and in digital spaces. C… https://t.co/jBD4WmF73J",1
"In six states, cyberstalking targets are not able to get protection orders against their stalkers leaving them defe… https://t.co/EFjYJ0ugSR",1
"@SebastienGour @CathyGraphics2 Well, not exactly, it's complex. But, you are correct there is harassment, defamatio… https://t.co/8Nq7Jd47nX",1
Join us this Saturday as 10 teams of driven women compete for cash prizes as they provide actionable solutions to i… https://t.co/3HQnOFkLRr,1
"@VarminWay @VioletTheHero @HatefulEntoma If twitter was built around the purpose of cyberstalking, yeah, i might be… https://t.co/fIar2pITvY",1
"#SecureFriendshipOnline | Here's @ekatamehul1, Director, Orena Solutions, who have shared information on cyberstalk… https://t.co/43cBg6IK4O",1
Iowa man sentenced to 10 years in prison for cyberstalking woman - Des Moines Register https://t.co/7Z7gjWYxw2… https://t.co/Rc16q6gW3p,1
"“Navy Sailor Charged with Cyberstalking Woman, Posting Videos on Pornhub”.

https://t.co/BkK7EhzEdi",1
"#CyberHarassment Themed PSA by Michael Nuccitelli, Psy.D. #iPredator NYC – Educational #Cyberpsychology… https://t.co/BqPRIKFx7J",1
"#CyberHarassment Themed PSA by Michael Nuccitelli, Psy.D. #iPredator NYC – Educational #Cyberpsychology… https://t.co/NXh2w7KwAw",1
Is cyberstalking a crime?,1
"Cyberstalking  can have major psychosocial impacts to individuals such as increased suicidal ideation, fear, anger,… https://t.co/r1JFipK8Be",1
"Google search ""FBI cyberstalking charges.""

Each story plays out same way.

1. Encounter random guy in passing.
2.… https://t.co/BsEcOzboaY",1
I’m totally serious and want them to leave me alone. This is not a delusion. It’s serious cyberstalking and it’s di… https://t.co/foVr3JThwg,1
@Spud_dles_ As someone who has experienced targeted cyberstalking and bore witness to it...looking to find a carrd… https://t.co/mr15UBjzWu,1
Cresco man gets 10 years in prison for cyberstalking Minnesota woman - KGAN TV https://t.co/iDuKQGtoHY… https://t.co/Cl45TmL5vh,1
semi related but the reason i listed the fucking cyberstalking (almost) last is bc i was going in order timeline st… https://t.co/C4OzyfsKL9,1
"@almay292 @pbAstronaut @RozKaveney Graham's admitting to admiring a site whose purpose is cyberstalking, harassing,… https://t.co/uvxvPJ70V3",1
Also for somebody accusing me of cyberstalking them they sure keep extremely up to date on whether or not I'm talking shit about them.,1
@EvaIsAdorable @J0hnADouglas @Xonslaught You forgot about when he told a fan to kill himself. Or cyberstalking wome… https://t.co/6XoaIAo2wp,1
Chris am cyberstalking bunches of Bizarros and associating them with other accounts in ways that am make no sense.… https://t.co/JJsE81HmKg,1
"Only accounts that come up under ""Tick of The City"" am @I_Am_The_Tick &amp; @JorickBeijer. Pretty sure them not same wr… https://t.co/28hFaRlEhQ",1
@optical_red @peterallenclark @MegzyM27 Kiwifarms is a cyberstalking website that celebrates the suicides of their… https://t.co/PKAO6JPxBO,1
"It's time to stop being ignorant and act like I'm the problem when it's Terry and Laney, Dana, Paula, Jaclyn, etc.… https://t.co/BsLJfZIeql",1
@ShellLynn98 Same here. Cyberstalking you just isn't the same as deploying with or chatting with you. LOL!,1
"@USNMedicineCRNP @ellieannarroway how disappointing 
RJ was fired for unauth media contact and then locking Admin o… https://t.co/s7qbTQMHOj",1
Cyberstalking (CS) can have major psychosocial impacts on individuals. Victims report a number of serious consequen… https://t.co/54cw5sNPq3,1
The impact of cyberstalking: the lived experience - a thematic analysis - PubMed https://t.co/avkNf5ArtB,1
Cyber stalkers and iPredators rely on you not knowing how reduce  your chance of becoming a target. These suggestio… https://t.co/Tu1Y7sv0ER,1
"CYBERSTALKING PROFESSOR NEWS: VIDEO REPORTS...by Kimberly Tisor  •  https://t.co/N7bSb2WPju  •  August 9, 2021    1… https://t.co/4o8gyrr2gN",1
honestly I have no idea how a certain streamer hasn’t been hit with cyberstalking and harassment charges yet with t… https://t.co/Qv3EnNDCBb,1
"Come on @kellsp3ll tell me about Bizzy Bone and how those girls from the Diamond Club, Dana, Paula, Susan, and you… https://t.co/hYoHVlbepw",1
